Date,Time,Open,High,Low,Close,Tick.Count,POSIXct
2016/5/19,17:37:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:37
2016/5/19,17:38:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:38
2016/5/19,17:39:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:39
2016/5/19,17:40:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:40
2016/5/19,17:41:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:41
2016/5/19,17:42:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:42
2016/5/19,17:43:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:43
2016/5/19,17:44:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:44
2016/5/19,17:45:00,9795.89,9795.89,9795.89,9795.89,60,2016/5/19 17:45
2016/5/20,17:37:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:37
2016/5/20,17:38:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:38
2016/5/20,17:39:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:39
2016/5/20,17:40:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:40
2016/5/20,17:41:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:41
2016/5/20,17:42:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:42
2016/5/20,17:43:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:43
2016/5/20,17:44:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:44
2016/5/20,17:45:00,9916.02,9916.02,9916.02,9916.02,60,2016/5/20 17:45
2016/5/23,17:37:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:37
2016/5/23,17:38:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:38
2016/5/23,17:39:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:39
2016/5/23,17:40:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:40
2016/5/23,17:41:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:41
2016/5/23,17:42:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:42
2016/5/23,17:43:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:43
2016/5/23,17:44:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:44
2016/5/23,17:45:00,9842.29,9842.29,9842.29,9842.29,60,2016/5/23 17:45
2016/5/24,17:37:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:37
2016/5/24,17:38:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:38
2016/5/24,17:39:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:39
2016/5/24,17:40:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:40
2016/5/24,17:41:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:41
2016/5/24,17:42:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:42
2016/5/24,17:43:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:43
2016/5/24,17:44:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:44
2016/5/24,17:45:00,10057.31,10057.31,10057.31,10057.31,60,2016/5/24 17:45
2016/5/25,17:37:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:37
2016/5/25,17:38:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:38
2016/5/25,17:39:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:39
2016/5/25,17:40:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:40
2016/5/25,17:41:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:41
2016/5/25,17:42:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:42
2016/5/25,17:43:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:43
2016/5/25,17:44:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:44
2016/5/25,17:45:00,10205.21,10205.21,10205.21,10205.21,60,2016/5/25 17:45
2016/5/26,17:37:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:37
2016/5/26,17:38:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:38
2016/5/26,17:39:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:39
2016/5/26,17:40:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:40
2016/5/26,17:41:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:41
2016/5/26,17:42:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:42
2016/5/26,17:43:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:43
2016/5/26,17:44:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:44
2016/5/26,17:45:00,10272.71,10272.71,10272.71,10272.71,60,2016/5/26 17:45
2016/5/27,17:37:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:37
2016/5/27,17:38:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:38
2016/5/27,17:39:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:39
2016/5/27,17:40:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:40
2016/5/27,17:41:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:41
2016/5/27,17:42:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:42
2016/5/27,17:43:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:43
2016/5/27,17:44:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:44
2016/5/27,17:45:00,10286.31,10286.31,10286.31,10286.31,60,2016/5/27 17:45
2016/5/30,17:37:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:37
2016/5/30,17:38:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:38
2016/5/30,17:39:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:39
2016/5/30,17:40:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:40
2016/5/30,17:41:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:41
2016/5/30,17:42:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:42
2016/5/30,17:43:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:43
2016/5/30,17:44:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:44
2016/5/30,17:45:00,10333.23,10333.23,10333.23,10333.23,60,2016/5/30 17:45
2016/5/31,17:37:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:37
2016/5/31,17:38:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:38
2016/5/31,17:39:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:39
2016/5/31,17:40:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:40
2016/5/31,17:41:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:41
2016/5/31,17:42:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:42
2016/5/31,17:43:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:43
2016/5/31,17:44:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:44
2016/5/31,17:45:00,10262.74,10262.74,10262.74,10262.74,60,2016/5/31 17:45
2016/6/1,17:37:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:37
2016/6/1,17:38:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:38
2016/6/1,17:39:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:39
2016/6/1,17:40:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:40
2016/6/1,17:41:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:41
2016/6/1,17:42:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:42
2016/6/1,17:43:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:43
2016/6/1,17:44:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:44
2016/6/1,17:45:00,10204.44,10204.44,10204.44,10204.44,60,2016/6/1 17:45
2016/6/2,17:37:00,10208,10208,10208,10208,60,2016/6/2 17:37
2016/6/2,17:38:00,10208,10208,10208,10208,60,2016/6/2 17:38
2016/6/2,17:39:00,10208,10208,10208,10208,60,2016/6/2 17:39
2016/6/2,17:40:00,10208,10208,10208,10208,60,2016/6/2 17:40
2016/6/2,17:41:00,10208,10208,10208,10208,60,2016/6/2 17:41
2016/6/2,17:42:00,10208,10208,10208,10208,60,2016/6/2 17:42
2016/6/2,17:43:00,10208,10208,10208,10208,60,2016/6/2 17:43
2016/6/2,17:44:00,10208,10208,10208,10208,60,2016/6/2 17:44
2016/6/2,17:45:00,10208,10208,10208,10208,60,2016/6/2 17:45
2016/6/3,17:37:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:37
2016/6/3,17:38:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:38
2016/6/3,17:39:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:39
2016/6/3,17:40:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:40
2016/6/3,17:41:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:41
2016/6/3,17:42:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:42
2016/6/3,17:43:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:43
2016/6/3,17:44:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:44
2016/6/3,17:45:00,10103.26,10103.26,10103.26,10103.26,60,2016/6/3 17:45
2016/6/6,17:37:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:37
2016/6/6,17:38:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:38
2016/6/6,17:39:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:39
2016/6/6,17:40:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:40
2016/6/6,17:41:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:41
2016/6/6,17:42:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:42
2016/6/6,17:43:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:43
2016/6/6,17:44:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:44
2016/6/6,17:45:00,10121.08,10121.08,10121.08,10121.08,60,2016/6/6 17:45
2016/6/7,17:37:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:37
2016/6/7,17:38:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:38
2016/6/7,17:39:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:39
2016/6/7,17:40:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:40
2016/6/7,17:41:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:41
2016/6/7,17:42:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:42
2016/6/7,17:43:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:43
2016/6/7,17:44:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:44
2016/6/7,17:45:00,10287.68,10287.68,10287.68,10287.68,60,2016/6/7 17:45
2016/6/8,17:37:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:37
2016/6/8,17:38:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:38
2016/6/8,17:39:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:39
2016/6/8,17:40:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:40
2016/6/8,17:41:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:41
2016/6/8,17:42:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:42
2016/6/8,17:43:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:43
2016/6/8,17:44:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:44
2016/6/8,17:45:00,10217.03,10217.03,10217.03,10217.03,60,2016/6/8 17:45
2016/6/9,17:37:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:37
2016/6/9,17:38:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:38
2016/6/9,17:39:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:39
2016/6/9,17:40:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:40
2016/6/9,17:41:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:41
2016/6/9,17:42:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:42
2016/6/9,17:43:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:43
2016/6/9,17:44:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:44
2016/6/9,17:45:00,10088.87,10088.87,10088.87,10088.87,60,2016/6/9 17:45
2016/6/10,17:37:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:37
2016/6/10,17:38:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:38
2016/6/10,17:39:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:39
2016/6/10,17:40:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:40
2016/6/10,17:41:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:41
2016/6/10,17:42:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:42
2016/6/10,17:43:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:43
2016/6/10,17:44:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:44
2016/6/10,17:45:00,9834.62,9834.62,9834.62,9834.62,60,2016/6/10 17:45
2016/6/13,17:37:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:37
2016/6/13,17:38:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:38
2016/6/13,17:39:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:39
2016/6/13,17:40:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:40
2016/6/13,17:41:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:41
2016/6/13,17:42:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:42
2016/6/13,17:43:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:43
2016/6/13,17:44:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:44
2016/6/13,17:45:00,9657.44,9657.44,9657.44,9657.44,60,2016/6/13 17:45
2016/6/14,17:37:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:37
2016/6/14,17:38:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:38
2016/6/14,17:39:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:39
2016/6/14,17:40:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:40
2016/6/14,17:41:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:41
2016/6/14,17:42:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:42
2016/6/14,17:43:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:43
2016/6/14,17:44:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:44
2016/6/14,17:45:00,9519.2,9519.2,9519.2,9519.2,60,2016/6/14 17:45
2016/6/15,17:37:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:37
2016/6/15,17:38:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:38
2016/6/15,17:39:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:39
2016/6/15,17:40:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:40
2016/6/15,17:41:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:41
2016/6/15,17:42:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:42
2016/6/15,17:43:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:43
2016/6/15,17:44:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:44
2016/6/15,17:45:00,9606.71,9606.71,9606.71,9606.71,60,2016/6/15 17:45
2016/6/16,17:37:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:37
2016/6/16,17:38:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:38
2016/6/16,17:39:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:39
2016/6/16,17:40:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:40
2016/6/16,17:41:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:41
2016/6/16,17:42:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:42
2016/6/16,17:43:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:43
2016/6/16,17:44:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:44
2016/6/16,17:45:00,9550.47,9550.47,9550.47,9550.47,60,2016/6/16 17:45
2016/6/17,17:37:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:37
2016/6/17,17:38:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:38
2016/6/17,17:39:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:39
2016/6/17,17:40:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:40
2016/6/17,17:41:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:41
2016/6/17,17:42:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:42
2016/6/17,17:43:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:43
2016/6/17,17:44:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:44
2016/6/17,17:45:00,9631.36,9631.36,9631.36,9631.36,60,2016/6/17 17:45
2016/6/20,17:37:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:37
2016/6/20,17:38:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:38
2016/6/20,17:39:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:39
2016/6/20,17:40:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:40
2016/6/20,17:41:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:41
2016/6/20,17:42:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:42
2016/6/20,17:43:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:43
2016/6/20,17:44:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:44
2016/6/20,17:45:00,9962.02,9962.02,9962.02,9962.02,60,2016/6/20 17:45
2016/6/21,17:37:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:37
2016/6/21,17:38:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:38
2016/6/21,17:39:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:39
2016/6/21,17:40:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:40
2016/6/21,17:41:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:41
2016/6/21,17:42:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:42
2016/6/21,17:43:00,10015.54,10015.54,10015.54,10015.54,60,2016/6/21 17:43
